myotis_davidii	71.3386	-401.601	-63.3058	-552.818	-9.17774	762.707	-710.793	45.9631	232.045	763.125	0	0	0	6.77518	485.487	-2.18959	0	0	0	0	0.608801	0	520
myotis_lucifugus	74.5079	-408.691	-61.2024	-551.545	-9.45639	762.084	-709.206	45.3713	233.634	768.411	0	0	0	5.91276	493.048	-1.81384	0	0	0	0	1.01067	0	519
myotis_myotis	80.0469	-397.517	-55.028	-555.947	-9.01119	764.971	-716.416	44.8861	230.564	768.306	0	0	0	6.66341	487.565	-2.02556	0	0	0	0	0.601962	0	520
pipistrellus_kuhlii	68.4716	-401.911	-61.5353	-556.329	-8.909	770.034	-715.71	42.8879	233.637	761.688	0	0	0	5.90223	494.867	-1.88844	0	0	0	0	0.604889	0	520
pipistrellus_pipistrellus	65.304	-402.246	-59.2039	-557.208	-9.48228	769.069	-717.384	42.5409	233.59	759.578	0	0	0	7.22822	492.011	-1.80332	0	0	0	0	0.626013	0	520
tadarida_brasiliensis	90.0388	-401.768	-60.6641	-545.877	-10.2325	748.861	-703.583	48.93	231.741	772.754	0	0	0	11.2022	485.984	-2.06397	0	0	0	0	0.739042	0	520
Anoura_caudifer	63.5022	-397.128	-73.7261	-562.37	-9.69176	776.682	-725.023	20.7654	241.672	781.978	0	0	0	11.6914	499.816	-1.96305	0	0	0	0	0.614077	0	517
Artibeus_jamaicensis	95.3138	-392.303	-63.8421	-555.961	-9.33131	771.66	-716.902	32.1518	236.128	782.111	0	0	0	12.4124	497.371	-1.36911	0	0	0	0	0.559124	0	517
Cynopterus_brachyotis	54.8801	-402.475	-78.5023	-563.256	-9.96433	782.052	-723.67	22.8606	245.609	775.401	0	0	0	8.82094	493.773	-2.61191	0	0	0	0	0.616476	0	518
Eidolon_helvum	113.939	-344.543	-62.4334	-491.219	-5.44966	695.467	-630.478	26.8666	220.771	694.504	0	0	0.0334088	11.7697	430.705	-1.85345	0	0	0	0	0.503504	0	457
Eonycteris_spelaea	118.356	-373.484	-62.4179	-517.371	-4.30538	728.573	-661.483	34.0342	218.262	745.296	0	0	0	12.8214	463.631	-2.02708	0	0	0	0	0.45947	0	500
Macrotus_californicus	66.3504	-328.457	-53.8319	-428.475	-6.19482	601	-546.889	34.7839	186.733	604.161	0	0	0	4.32916	391.683	-1.26384	0	0	0	0	0.455008	0	409
Micronycteris_hirsuta	72.9024	-294.446	-44.8041	-368.785	-4.98523	518.174	-469.892	27.1734	156.987	551.014	0	0	0	3.14346	344.679	-1.07806	0	0	0	0	0.401051	0	370
Miniopterus_schreibersii	52.4706	-402.74	-73.644	-560.729	-9.99371	778.811	-722.648	24.9834	239.455	772.426	0	0	0	8.5887	494.001	-2.59809	0	0	0	0	0.560309	0	518
Pteropus_alecto	57.221	-402.431	-74.1015	-560.801	-9.85432	781.596	-721.167	26.0224	239.089	770.815	0	0	0	10.3569	495.816	-2.91332	0	0	0	0	0.609351	0	517
Phyllostomus_discolor	71.9941	-402.643	-69.5693	-560.73	-9.80463	778.668	-719.544	24.4061	237.743	784.855	0	0	0	10.0283	496.456	-2.00745	0	0	0	0	0.591436	0	520
Pteropus_giganteus	55.2561	-404.804	-74.099	-561.235	-9.57731	780.83	-721.578	26.1932	238.782	772.77	0	0	0	10.1382	495.815	-2.82272	0	0	0	0	0.658238	0	517
Pteropus_vampyrus	55.2561	-404.804	-74.099	-561.235	-9.57731	780.83	-721.578	26.1932	238.782	772.77	0	0	0	10.1382	495.815	-2.82272	0	0	0	0	0.658238	0	517
Rousettus_aegyptiacus	52.3927	-404.368	-78.8996	-558.373	-10.4833	775.04	-717.363	23.5145	242.016	775.133	0	0	0	8.53772	491.738	-3.02788	0	0	0	0	0.666144	0	517
Rousettus_leschenaultii	48.4891	-404.238	-78.8407	-558.399	-10.4398	774.521	-717.555	22.2993	241.849	772.941	0	0	0	8.64474	492.157	-2.95883	0	0	0	0	0.665666	0	517
Sturnira_hondurensis	85.2459	-394.136	-62.876	-559.561	-10.3335	776.928	-724.031	30.1678	236.504	782.933	0	0	0	10.2907	498.034	-1.19973	0	0	0	0	0.559238	0	520
Tonatia_saurophila	84.7834	-407.214	-65.7264	-554.911	-9.10319	765.035	-713.899	42.9791	238.025	782.653	0	0	0	7.88158	494.479	-1.67629	0	0	0	0	0.740417	0	523
